Symbol ,Date ,PREV. CLOSE ,Open Price ,High Price ,Low Price ,Close Price ,Total Traded Quantity ,Total Traded Value in Rs.,Number of Trades 
INFY,23-Aug-24,0.5,0.5,0.5,0.5,0.5,"1,112",556,2
INFY,20-Aug-24,0.5,0.5,0.5,0.5,0.5,"1,390",695,1
INFY,20-Aug-24,0.35,0.4,0.5,0.4,0.5,"15,200","7,560.00",5
INFY,20-Aug-24,0.45,0.49,0.5,0.49,0.5,650,320,2
INFY,19-Aug-24,0.48,0.5,0.5,0.45,0.45,"7,200","3,520.00",5
INFY,19-Aug-24,0.48,0.5,0.5,0.5,0.5,"3,000","1,500.00",3
INFY,16-Aug-24,0.5,0.6,0.6,0.48,0.48,"18,400","9,759.00",19
INFY,14-Aug-24,0.5,0.45,0.5,0.45,0.5,"2,800","1,262.00",5
INFY,13-Aug-24,0.63,0.35,0.35,0.35,0.35,"1,610",564,4
INFY,29-Jul-24,0.99,0.5,0.5,0.5,0.5,"4,000","2,000.00",1
INFY,26-Jul-24,0.5,0.5,0.8,0.5,0.5,"24,400","14,600.00",7
INFY,26-Jul-24,2,1,1,0.5,0.99,"18,000","14,076.00",10
INFY,26-Jul-24,0.5,2,2,2,2,30,60,1
INFY,24-Jul-24,0.5,0.5,0.5,0.5,0.5,800,400,2
INFY,23-Jul-24,2,2,2,2,2,50,100,1
INFY,18-Jul-24,1,0.9,0.9,0.5,0.5,141,121,2
INFY,15-Jul-24,0.99,1,1,1,1,"1,00,000","1,00,000.00",2
INFY,12-Jul-24,1,1,1.5,0.99,0.99,"9,00,584","9,92,347.00",383
INFY,12-Jul-24,1,2,2.02,1.25,2,"1,48,400","2,74,629.00",45
INFY,11-Jul-24,1,0.5,1,0.5,1,"4,445","4,423.00",4
INFY,11-Jul-24,0.97,1,1,1,1,500,500,1
INFY,10-Jul-24,0.5,0.5,0.5,0.5,0.5,"10,000","5,000.00",10
INFY,10-Jul-24,0.7,1,1,1,1,"13,200","13,200.00",3
INFY,08-Jul-24,0.5,0.5,0.99,0.47,0.97,"53,200","32,902.00",89
INFY,05-Jul-24,1.25,0.5,0.5,0.5,0.5,"62,400","31,200.00",24
INFY,04-Jul-24,0.5,0.5,1.25,0.5,1.25,"7,200","6,529.00",9
INFY,04-Jul-24,0.5,0.7,0.7,0.7,0.7,"3,000","2,100.00",3
INFY,02-Jul-24,0.5,0.5,0.5,0.45,0.5,"2,17,400","1,08,669.00",35
INFY,01-Jul-24,0.5,0.5,0.5,0.49,0.5,"3,50,400","1,74,824.00",185
INFY,28-Jun-24,0.55,0.5,0.5,0.5,0.5,"94,200","47,100.00",33
INFY,28-Jun-24,0.35,1,1,0.5,0.5,"17,600","16,993.00",11
INFY,27-Jun-24,0.5,0.75,0.75,0.51,0.55,"5,200","2,876.00",7
INFY,26-Jun-24,0.55,0.1,0.5,0.1,0.5,"15,600","7,576.00",18
INFY,26-Jun-24,0.5,0.5,0.5,0.5,0.5,"24,800","12,400.00",5
INFY,25-Jun-24,0.75,0.3,1,0.3,0.5,"57,600","45,185.00",45
INFY,25-Jun-24,1,0.5,2,0.5,0.55,"28,800","24,883.00",25
INFY,24-Jun-24,0.5,0.5,0.75,0.49,0.75,"35,600","18,081.00",62
INFY,24-Jun-24,0.5,0.5,1,0.5,1,"58,000","39,406.00",46
INFY,22-Jun-24,0.25,10,10,10,10,160,"1,600.00",16
INFY,22-Jun-24,3,10,10,10,10,160,"1,600.00",16
INFY,22-Jun-24,2.99,10,10,10,10,160,"1,600.00",16
INFY,22-Jun-24,0.5,0.15,"1,000.00",0.15,"1,000.00",150,"1,00,008.00",2
INFY,11-Jun-24,0.5,0.5,0.5,0.5,0.5,"6,000","3,000.00",4
INFY,10-Jun-24,0.51,0.5,0.5,0.5,0.5,"11,831","5,916.00",14
INFY,07-Jun-24,1,0.5,0.5,0.5,0.5,289,145,2
INFY,07-Jun-24,0.49,0.48,0.51,0.25,0.51,"37,200","18,512.00",38
INFY,05-Jun-24,0.4,0.49,0.49,0.49,0.49,1,-,1
INFY,04-Jun-24,0.25,0.4,0.4,0.4,0.4,"1,123",449,3
INFY,29-May-24,4.45,0.25,0.25,0.25,0.25,800,200,1
INFY,22-May-24,0.4,0.45,0.45,0.45,0.45,28,13,1
INFY,21-May-24,0.5,0.4,0.4,0.4,0.4,45,18,1
INFY,10-May-24,0.47,3.95,5,3.95,4.45,"6,000","26,917.00",15
INFY,09-May-24,0.48,0.5,0.5,0.5,0.5,132,66,1
INFY,07-May-24,0.01,0.48,0.48,0.48,0.48,69,33,1
INFY,12-Apr-24,0.47,0.5,0.75,0.5,0.75,"6,700","3,817.00",4
INFY,10-Apr-24,0.5,0.35,0.5,0.35,0.47,"5,650","2,698.00",6
INFY,03-Apr-24,0.5,0.5,0.5,0.5,0.5,"24,831","12,416.00",17
INFY,02-Apr-24,0.75,0.5,0.5,0.5,0.5,"2,400","1,200.00",2
INFY,28-Mar-24,0.5,0.75,0.75,0.75,0.75,"1,600","1,200.00",1
INFY,18-Mar-24,0.5,0.98,0.98,0.98,0.98,54,53,1
INFY,14-Mar-24,0.5,0.5,0.6,0.5,0.5,"85,201","42,746.00",58
INFY,14-Mar-24,0.5,0.5,0.5,0.5,0.5,"10,000","5,000.00",6
INFY,07-Mar-24,0.49,0.45,0.5,0.45,0.5,"2,400","1,195.00",5
INFY,04-Mar-24,0.25,0.25,0.49,0.25,0.49,"1,503",523,4
INFY,01-Mar-24,1,0.5,0.5,0.25,0.25,"8,897","3,462.00",5
INFY,28-Feb-24,0.01,0.5,1,0.5,1,98,56,2
INFY,27-Feb-24,0.45,0.5,0.5,0.5,0.5,98,49,1
INFY,22-Feb-24,0.5,0.45,0.45,0.45,0.45,"6,400","2,880.00",1
INFY,20-Feb-24,0.49,0.5,0.5,0.5,0.5,48,24,1
INFY,08-Feb-24,0.5,0.49,0.49,0.49,0.49,22,11,1
INFY,06-Feb-24,0.28,0.45,0.5,0.45,0.5,"26,800","13,325.00",20
INFY,05-Feb-24,0.99,0.25,0.44,0.25,0.28,"14,800","4,108.00",9
INFY,31-Jan-24,0.83,0.99,0.99,0.99,0.99,2,2,1
INFY,25-Jan-24,0.32,1,1,0.5,0.83,"4,200","3,500.00",3
INFY,25-Jan-24,0.39,0.5,0.5,0.5,0.5,"3,300","1,650.00",2
INFY,24-Jan-24,0.5,0.5,0.5,0.39,0.39,"13,600","6,624.00",32
INFY,19-Jan-24,0.5,0.49,0.5,0.49,0.5,"38,101","19,049.00",5
INFY,18-Jan-24,0.49,0.5,0.5,0.5,0.5,"2,000","1,000.00",1
INFY,17-Jan-24,0.25,0.46,0.5,0.46,0.49,"20,050","9,961.00",13
INFY,16-Jan-24,0.37,0.25,0.25,0.25,0.25,835,209,2
INFY,15-Jan-24,0.5,0.25,0.99,0.25,0.37,"8,863","3,332.00",10
INFY,11-Jan-24,0.01,0.3,0.5,0.3,0.5,"7,431","3,426.00",4
INFY,28-Dec-23,0.45,0.4,0.5,0.4,0.5,"10,400","4,880.00",2
INFY,22-Dec-23,0.5,0.45,0.45,0.45,0.45,800,360,1
INFY,18-Dec-23,0.4,0.4,0.5,0.4,0.5,"4,000","1,874.00",3
INFY,15-Dec-23,0.5,0.4,0.4,0.4,0.4,14,6,1
INFY,05-Dec-23,1,0.5,0.5,0.5,0.5,"4,000","2,000.00",8
INFY,30-Nov-23,0.97,0.1,0.1,0.1,0.1,"4,000",400,3
INFY,25-Nov-23,0.97,"1,000.00","1,000.00",0.2,0.2,125,"1,00,005.00",2
INFY,24-Nov-23,0.13,1.99,2,1,1,"2,520","5,011.00",7
INFY,12-Nov-23,0.55,0.97,0.97,0.97,0.97,"1,200","1,164.00",1
INFY,10-Nov-23,0.5,0.55,0.55,0.55,0.55,5,3,1
INFY,31-Oct-23,0.5,0.5,0.5,0.5,0.5,"5,600","2,800.00",11
INFY,30-Oct-23,0.5,0.5,0.5,0.5,0.5,"1,200",600,1
INFY,27-Oct-23,0.98,0.5,0.5,0.5,0.5,"10,000","5,000.00",9
INFY,19-Oct-23,0.5,0.95,0.95,0.95,0.95,5,5,1
INFY,10-Oct-23,0.5,0.5,0.5,0.5,0.5,"4,400","2,200.00",5
INFY,06-Oct-23,0.5,0.65,0.65,0.01,0.5,"57,800","30,365.00",93
INFY,04-Oct-23,0.99,1,1,0.25,0.5,"32,300","24,779.00",13
INFY,03-Oct-23,0.5,1,1,0.99,0.99,"46,400","46,368.00",42
INFY,29-Sep-23,0.9,1,1,0.5,0.5,"10,216","5,924.00",5
INFY,28-Sep-23,1,1,2,0.5,0.63,"86,200","63,251.00",79
INFY,28-Sep-23,1,1,1,0.9,0.9,"14,223","14,183.00",10
INFY,22-Sep-23,0.25,1,1,1,1,76,76,1
INFY,22-Sep-23,0.65,0.5,1,0.5,1,800,435,4
INFY,21-Sep-23,0.01,0.65,0.65,0.65,0.65,"9,200","5,980.00",4
INFY,21-Sep-23,0.8,1,1,0.25,0.25,"1,08,625","1,02,696.00",122
INFY,14-Sep-23,0.6,0.8,0.8,0.8,0.8,17,14,1
INFY,11-Sep-23,1,0.6,0.6,0.6,0.6,58,35,1
INFY,05-Sep-23,1,1,1,1,1,68,68,1
INFY,31-Aug-23,0.44,1,1,1,1,400,400,1
INFY,31-Aug-23,0.47,0.5,0.5,0.5,0.5,"12,000","6,000.00",1
INFY,10-Aug-23,0.48,0.47,0.47,0.47,0.47,400,188,1
INFY,09-Aug-23,0.5,0.48,0.48,0.48,0.48,20,10,1
INFY,28-Jul-23,1,0.5,0.5,0.5,0.5,17,9,1
INFY,27-Jul-23,1,1,1,1,1,17,17,1
INFY,25-Jul-23,0.5,1,1,1,1,1,1,1
INFY,21-Jul-23,0.49,0.5,0.5,0.5,0.5,476,238,2
INFY,19-Jul-23,0.8,0.25,1,0.25,1,"15,200","8,064.00",13
INFY,18-Jul-23,0.48,0.8,0.8,0.8,0.8,400,320,1
INFY,17-Jul-23,0.01,0.49,0.49,0.49,0.49,"8,800","4,312.00",5
INFY,22-Jun-23,0.47,0.47,0.47,0.47,0.47,360,169,3
INFY,21-Jun-23,0.25,0.47,0.47,0.47,0.47,32,15,1
INFY,17-Jun-23,0.25,965,965,965,965,50,"48,250.00",1
INFY,17-Jun-23,0.01,0.15,0.15,0.15,0.15,10,2,1
INFY,07-Jun-23,0.4,0.25,0.25,0.25,0.25,925,231,2
INFY,06-Jun-23,0.5,0.4,0.4,0.4,0.4,550,220,2
INFY,25-May-23,0.45,0.5,0.5,0.5,0.5,450,225,1
INFY,23-May-23,0.25,0.25,0.25,0.25,0.25,100,25,1
INFY,22-May-23,0.01,0.01,0.01,0.01,0.01,100,1,1
INFY,22-May-23,0.25,0.25,0.25,0.25,0.25,350,88,1
INFY,18-May-23,0.49,0.01,0.01,0.01,0.01,350,4,1
INFY,17-May-23,0.01,0.49,0.49,0.49,0.49,270,132,2
INFY,16-May-23,0.5,0.25,0.25,0.25,0.25,280,70,1
INFY,15-May-23,0.01,0.01,0.01,0.01,0.01,80,1,1
INFY,12-May-23,0.01,0.49,0.49,0.01,0.01,"20,377",303,3
INFY,10-May-23,0.01,0.01,0.01,0.01,0.01,"9,920",99,1
INFY,09-May-23,0.48,0.01,0.01,0.01,0.01,"9,877",99,1
INFY,08-May-23,0.01,0.48,0.48,0.48,0.48,"4,975","2,388.00",2
INFY,03-May-23,0.5,0.01,0.01,0.01,0.01,"9,930",99,1
INFY,02-May-23,0.09,0.01,0.5,0.01,0.5,"6,413",119,3
INFY,28-Apr-23,0.02,0.01,0.5,0.01,0.09,"21,596","2,027.00",3
INFY,27-Apr-23,0.01,0.01,1,0.01,0.02,"7,247",200,2
INFY,25-Apr-23,0.01,0.01,0.01,0.01,0.01,727,7,1
INFY,20-Apr-23,0.23,0.01,0.01,0.01,0.01,"1,637",16,1
INFY,19-Apr-23,0.99,0.5,0.5,0.01,0.23,"17,770","4,239.00",3
INFY,13-Apr-23,0.3,0.5,0.5,0.5,0.5,"2,000","1,000.00",1
INFY,13-Apr-23,0.2,0.99,0.99,0.99,0.99,"9,482","9,387.00",2
INFY,11-Mar-23,0.13,2,2,2,2,300,600,1
INFY,10-Mar-23,0.01,0.01,0.01,0.01,0.01,"1,156",12,1
INFY,08-Mar-23,0.01,0.01,0.01,0.01,0.01,"22,366",224,2
INFY,06-Mar-23,0.01,0.01,0.01,0.01,0.01,"20,000",200,1
INFY,02-Mar-23,1.99,0.01,0.01,0.01,0.01,"14,823",148,1
